N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
4152;SAVANES;TONE;DAPAONG;DAPAONG;CEG DAPAONG VILLE;EDUCATION;CEG;PUBLIC;Bon;10,849882;0,204483;347.639771
4157;SAVANES;TONE;DAPAONG;DAPAONG;COMPLEXE SCOLAIRE YANFOME;EDUCATION;CEG;PRIVE;Bon;10,867475;0,212899;316.397217
4160;SAVANES;TONE;DAPAONG;DAPAONG;"COLLEGE PROTESTANT "" LA GRACE""";EDUCATION;CEG;CONFESSIONNEL;Bon;10,854364;0,208869;346.43811
4163;SAVANES;TONE;DAPAONG;DAPAONG;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;CEG;PRIVE;Bon;10,858046;0,208923;342.833252
4171;SAVANES;TONE;DAPAONG;DAPAONG;COMPLEXE SHALOM;EDUCATION;CEG;PRIVE;Bon;10,868033;0,204968;315.435913
4178;SAVANES;TONE;DAPAONG;DAPAONG;FRANCO ARABE;EDUCATION;CEG;CONFESSIONNEL;Bon;10,873258;0,209245;309.668091
4180;KARA;KOZAH;LAMA;KARA;CEG KARA VILLE;EDUCATION;CEG;PUBLIC;Bon;9,543550;1,191582;290.682129
4181;KARA;KOZAH;LAMA;KARA;COLLEGE BIVALLENT;EDUCATION;CEG;PRIVE;Bon;9,543473;1,188197;289.720825
4185;KARA;KOZAH;LAMA;KARA;SAINT PATRICK INTERNATIONAL (BILINGUE);EDUCATION;CEG;PRIVE;Bon;9,547392;1,186299;285.635254
4188;KARA;KOZAH;LAMA;KARA;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;CEG;PRIVE;Bon;9,544627;1,182871;316.156982
4197;KARA;KOZAH;AWANDJELO;ATEDA;CEG CHECK HAMDAN BEN RACHID;EDUCATION;CEG;CONFESSIONNEL;Bon;9,490369;1,208613;375.998413
4202;KARA;KOZAH;AWANDJELO;AWENDJELO;CEG D'AWANDJELO;EDUCATION;CEG;PUBLIC;Bon;9,446757;1,207387;441.60791
4209;KARA;KOZAH;AWANDJELO;TCHAVENDA;CEG WELOU-TCHEVENDA;EDUCATION;CEG;PUBLIC;Mauvais;9,488323;1,159946;350.76416
4212;KARA;KOZAH;AWANDJELO;AGBALOSSI;CEG AGBALOSSI;EDUCATION;CEG;PUBLIC;Bon;9,448485;1,177924;413.009033
4215;KARA;KOZAH;LANDA-POZENDA/KPINZINDE;ADOMDE;CEG ADOMDE;EDUCATION;CEG;PUBLIC;Bon;9,471570;1,239244;416.613892
4221;KARA;BASSAR;KABOU;KABOU;CEG KABOU;EDUCATION;CEG;PUBLIC;Bon;9,453843;0,822062;304.140503
4224;KARA;BASSAR;KABOU;SARA;CEG KABOU SARA;EDUCATION;CEG;PUBLIC;Bon;9,442686;0,831321;303.900269
4231;KARA;BASSAR;KABOU;KABOU;CEG KABOU-OUEST;EDUCATION;CEG;PUBLIC;Bon;9,459175;0,800816;319.28125
4248;KARA;DANKPEN;NAMON;NAMON;CEG NAMON;EDUCATION;CEG;PUBLIC;Bon;9,729572;0,814143;258.237915
4258;KARA;KERAN;KANTE;KANTE;CEG KANDE VILLE II;EDUCATION;CEG;PUBLIC;Bon;9,938352;1,048353;276.502808
4260;KARA;KERAN;KANTE;KANTE;CEG DE KANDE;EDUCATION;CEG;PUBLIC;Bon;9,954909;1,059216;247.903809
4280;KARA;KERAN;KANTE;KANTE;CEG KANTE VILLE I;EDUCATION;CEG;PUBLIC;Bon;9,965532;1,037681;247.423096
4293;KARA;DOUFELGOU;NIAMTOUGOU;NIAMTOUGOU;CEG DE L'AEROPORT;EDUCATION;CEG;PUBLIC;Bon;9,773213;1,108025;481.021729
4295;KARA;DOUFELGOU;NIAMTOUGOU;NIAMTOUGOU;COLLEGE PERE BRUNGARD;EDUCATION;CEG;CONFESSIONNEL;Bon;9,772682;1,112764;478.61853
4304;KARA;DOUFELGOU;KOKA;NIAMTOUGOU;CEG NIAMTOUGOU VILLE II;EDUCATION;CEG;PUBLIC;Bon;9,777365;1,119085;482.944336
4311;KARA;KOZAH;LANDA-POZENDA/KPINZINDE;AGBANG;COLLEGE ST ATHENES ST ALBERT LE GRAND;EDUCATION;CEG;CONFESSIONNEL;Bon;9,470257;1,318323;378.64209
4314;KARA;KOZAH;LANDA-POZENDA/KPINZINDE;AGBANG;CEG AGBANG;EDUCATION;CEG;PUBLIC;Bon;9,473717;1,340244;355.811035
4318;KARA;KOZAH;LANDA-POZENDA/KPINZINDE;KPANZINDE;CEG KPANZINDE;EDUCATION;CEG;PUBLIC;Bon;9,507326;1,283367;349.081787
4324;KARA;ASSOLI;BOULADE;BOULADE;CEG BOULADE;EDUCATION;CEG;PUBLIC;Bon;9,420005;1,223187;464.9198
4332;KARA;KOZAH;LAMA;KARA;CEG TCHITCHINIDA;EDUCATION;CEG;PUBLIC;Bon;9,545253;1,217857;315.916504
4333;KARA;KOZAH;LAMA;KARA;COMPLEXE SCOLAIRE LA FONTAINE;EDUCATION;CEG;PRIVE;Bon;9,549793;1,214793;323.126465
4337;KARA;KOZAH;LAMA;KARA;COMPLEXE SCOLAIRE LA VOIE DE L'UNIVERSITE DE KARA;EDUCATION;CEG;PRIVE;Mauvais;9,553183;1,208051;314.9552
4339;KARA;KOZAH;DJAMDE;DJAMDE;CEG DJAMDE;EDUCATION;CEG;PUBLIC;Bon;9,507113;1,048290;331.778076
4345;KARA;KOZAH;ATCHANGBADE;BOUNOH;CEG BOUNOH;EDUCATION;CEG;PUBLIC;Bon;9,476944;1,085569;338.747681
4348;KARA;KOZAH;ATCHANGBADE;ATCHANGBADE;LYCEE ATCHANGBADE;EDUCATION;CEG;PUBLIC;Bon;9,478150;1,123204;314.234253
4358;KARA;KOZAH;ATCHANGBADE;BEBEDA;CEG BEBEDA;EDUCATION;CEG;PUBLIC;Bon;9,418056;1,078299;415.892944
4367;KARA;KOZAH;ATCHANGBADE;KOUDJOUKADA;LYCEE KOUDJOUKADA;EDUCATION;CEG;PUBLIC;Bon;9,405477;1,108232;368.54834
4370;KARA;KOZAH;ATCHANGBADE;KOUDJOUKADA;COLLEGE MISSIONNAIRE ISMAEL ET ISAAC;EDUCATION;CEG;PRIVE;Mauvais;9,408819;1,133507;348.841553
4379;KARA;BASSAR;DIMORI;DIMORI;CEG DIMORI;EDUCATION;CEG;PUBLIC;Bon;9,198856;0,595394;299.814575
4399;KARA;BASSAR;BAGHAN;TCHAPOSSI;CEGIL TCHAPOSSI;EDUCATION;CEGIL;Communautaire;Mauvais;9,057062;0,615372;209.932007
4403;KARA;BASSAR;BAGHAN;BANGHAN;CEG BAGHAN;EDUCATION;CEG;PUBLIC;Mauvais;9,072774;0,694103;233.724365
4406;KARA;DANKPEN;KOULFIEKOU;KOULFIEKOU;CEG KOULFIEKOU;EDUCATION;CEG;PUBLIC;Mauvais;9,978113;0,407241;137.833618
4423;KARA;DANKPEN;KIDJABOUN;KIDJABOUN;CEG KIDJABOUN;EDUCATION;CEG;PUBLIC;Bon;9,780430;0,462789;160.905151
4439;KARA;DOUFELGOU;ALLOUM;BROUKOU;CEG BROUKOU;EDUCATION;CEG;PUBLIC;Bon;9,743172;0,931624;231.321167
4443;KARA;DOUFELGOU;ALLOUM;ALLOUM;CEG ALLOUM;EDUCATION;CEG;PUBLIC;Bon;9,730266;0,983047;273.859253
4464;KARA;DOUFELGOU;KADJALLA;KADJALLA;CEG KADJALLA;EDUCATION;CEG;PUBLIC;Bon;9,812106;0,981659;241.414917
4469;KARA;DOUFELGOU;LEON;LEON;CEGIL DE LEON;EDUCATION;CEGIL;Communautaire;Mauvais;9,694927;0,935587;230.60022
4475;KARA;BINAH;BOUFALE;MADJATOM;CEG MADJATOM;EDUCATION;CEG;PUBLIC;Mauvais;9,821560;1,360785;373.354858
4486;KARA;BINAH;SOLLA;SOLLA;CEG SOLLA-VILLE;EDUCATION;CEG;PUBLIC;Bon;9,899987;1,347831;423.102783
4494;KARA;BINAH;SOLLA;KOUYORIA;CEG KOUYORIA;EDUCATION;CEG;PUBLIC;Mauvais;9,951341;1,334695;407.721802
4499;KARA;BINAH;BOUFALE;TCHIMANDE;CEG BOUFALE;EDUCATION;CEG;PUBLIC;Bon;9,850285;1,328934;381.766357
4507;KARA;KOZAH;LAMA;KARA;COLLEGE PROTESTANT KARA;EDUCATION;CEG;CONFESSIONNEL;Bon;9,549011;1,192290;298.853271
4515;KARA;KOZAH;LAMA;KARA;COLLEGE CHAMINADE;EDUCATION;CEG;CONFESSIONNEL;Bon;9,555931;1,191388;315.676147
4521;KARA;KOZAH;LAMA;KARA;COLLEGE SINAÏ;EDUCATION;CEG;CONFESSIONNEL;Bon;9,567964;1,204660;344.275269
4525;KARA;KOZAH;LASSA;ELIMDE;CEG LASSA ELIMDE;EDUCATION;CEG;PUBLIC;Bon;9,573073;1,232575;375.517822
4537;KARA;KOZAH;SOUMDINA;SOUMDINA HAUT;CEG SOUMDINA-HAUT;EDUCATION;CEG;PUBLIC;Bon;9,662007;1,212456;614.884277
4541;KARA;KOZAH;SOUMDINA;SOUMDINA BAS;CEG SOUMDINA BAS;EDUCATION;CEG;PUBLIC;Bon;9,647967;1,247541;421.180176
4552;KARA;KOZAH;LASSA;LASSA-SOUMDINA;CEG LASSA SOUMDINA;EDUCATION;CEG;PUBLIC;Bon;9,620105;1,244652;375.037231
4557;KARA;BASSAR;SANDA AFOHOU;AFOHOU;CEG DE SANDA AFOHOU;EDUCATION;CEG;PUBLIC;Bon;9,485399;0,950958;316.397217
4576;KARA;BASSAR;SANDA KAGBANDA;KOUNDOUN;CEG KOUNDOUN;EDUCATION;CEG;PUBLIC;Bon;9,547335;0,880874;263.044434
4583;KARA;DANKPEN;GUERIN KOUKA;GUERIN-KOUKA;LYCEE GUERIN KOUKA II;EDUCATION;CEG;PUBLIC;Bon;9,686926;0,618564;217.141846
4594;KARA;DANKPEN;GUERIN KOUKA;NAMAB;CEG NAMAB;EDUCATION;CEG;PUBLIC;Bon;9,831902;0,596339;204.885132
4606;KARA;DANKPEN;GUERIN KOUKA;MABOLE;CEG MABOLE;EDUCATION;CEG;PUBLIC;Bon;9,694140;0,594929;203.923828
4615;KARA;DANKPEN;GUERIN KOUKA;GUERIN KOUKA;CEG GUERIN KOUKA SUD;EDUCATION;CEG;PUBLIC;Bon;9,673544;0,609078;195.271973
4627;KARA;DOUFELGOU;KPAHA;KPAHA;CEG KPAHA;EDUCATION;CEG;PUBLIC;Bon;9,874430;1,118174;552.879639
4634;KARA;DOUFELGOU;DEFALE;TAMDE;LYCEE DEFALE;EDUCATION;CEG;PUBLIC;Bon;9,869233;1,093671;385.611572
4651;KARA;DOUFELGOU;TENEGA;DJOFAGA;CEG TENEGA;EDUCATION;CEG;PUBLIC;Bon;9,809734;1,139862;446.654907
4654;KARA;DOUFELGOU;BAGA;KIRGAH;CEG BAGA;EDUCATION;CEG;PUBLIC;Bon;9,807283;1,093482;469.726318
4660;KARA;ASSOLI;BAFILO;BAFILO;CEG BAFILO VILLE;EDUCATION;CEG;PUBLIC;Bon;9,356329;1,241364;508.178833
4667;KARA;ASSOLI;BAFILO;BAFILO;CPI SAOUD-MATIR;EDUCATION;CEG;PRIVE;Bon;9,354576;1,246488;507.69812
4668;KARA;ASSOLI;BAFILO;BAFILO;COLLEGE CIFA-BAFILO;EDUCATION;CEG;CONFESSIONNEL;Bon;9,354649;1,254749;527.88562
4672;KARA;ASSOLI;BAFILO;TCHON-WORO;CEG TCHON-WORO;EDUCATION;CEG;PUBLIC;Bon;9,361654;1,262273;496.162476
4679;KARA;ASSOLI;BAFILO;BAFILO/AGOUDADE;CPL SEBABE-SEMAN;EDUCATION;CEG;PRIVE;Bon;9,355572;1,249236;503.372192
4681;KARA;ASSOLI;BAFILO;BAFILO/AGOUDADE;COLLEGE EL-HOUDA;EDUCATION;CEG;CONFESSIONNEL;Bon;9,361080;1,250145;506.256104
4683;KARA;ASSOLI;BAFILO;BAFILO/AGOUDADE;2CEI (COMPLEXE DES CADRES POUR L'EPANOUISSEMENT INTEGRAL);EDUCATION;CEG;PRIVE;Bon;9,363779;1,246374;495.681763
4687;KARA;ASSOLI;BAFILO;BAFILO/AGOUDADE;COLLEGE CATHOLIC DE BAFILO;EDUCATION;CEG;CONFESSIONNEL;Bon;9,350196;1,247601;547.832886
4692;KARA;KOZAH;LAMA;KARA;CEG ATEDA;EDUCATION;CEG;PUBLIC;Bon;9,497126;1,208388;353.407715
4699;KARA;KOZAH;LAMA;KARA;ECOLE ISLAMIQUE EL-HAÏRIYA;EDUCATION;CEG;CONFESSIONNEL;Bon;9,536139;1,203432;308.466431
4701;KARA;KOZAH;LAMA;KARA;COMPLEXE SCOLAIRE MON DESTIN;EDUCATION;CEG;PRIVE;Bon;9,531709;1,202744;326.731323
4703;KARA;KOZAH;LAMA;KARA;LYCEE KARA SUD;EDUCATION;CEG;PUBLIC;Bon;9,534228;1,197497;304.140503
4709;KARA;KOZAH;LAMA;KARA;CEG THANNADE;EDUCATION;CEG;PUBLIC;Bon;9,523293;1,188540;326.490967
4727;KARA;BASSAR;BASSAR;NAGBANI;CEG NANGBANI;EDUCATION;CEG;PUBLIC;Bon;9,269864;0,794100;326.25061
4730;KARA;BASSAR;BASSAR;BASSAR;CEG BASSAR-EST;EDUCATION;CEG;PUBLIC;Bon;9,268218;0,785346;323.366699
4742;KARA;BASSAR;BASSAR;BASSAR;LYCEE BASSAR;EDUCATION;CEG;PUBLIC;Bon;9,254606;0,788158;303.900269
4744;KARA;BASSAR;BASSAR;BASSAR;FRANCO-ARABE ABOUBAKAR;EDUCATION;CEG;CONFESSIONNEL;Bon;9,252979;0,789290;295.008057
4761;KARA;DANKPEN;NANDOUTA;NANDOUTA;CEG NANDOUTA;EDUCATION;CEG;PUBLIC;Bon;9,604878;0,408383;145.764526
4769;KARA;DANKPEN;BAPURE;KPATCHILE;CEG KPATCHILE;EDUCATION;CEG;PUBLIC;Bon;9,531024;0,578865;179.4104
4788;KARA;DANKPEN;BAPURE;BAPURE;LYCEE BAPURE;EDUCATION;CEG;PUBLIC;Bon;9,524082;0,623177;171.719849
4793;KARA;KERAN;ATALOTE;ATALOTE;CEG ATALOTE;EDUCATION;CEG;PUBLIC;Bon;9,938782;0,953856;239.49231
4816;KARA;KERAN;PESSIDE;PESSIDE;CEG PESSIDE;EDUCATION;CEG;PUBLIC;Bon;10,004056;0,995188;207.528809
4824;KARA;BINAH;LAMA-DESSI;TCHIKAWA;CEG TCHIKAWA;EDUCATION;CEG;PUBLIC;Bon;9,717109;1,289016;400.271606
4831;KARA;BINAH;PESSARE;PESSARE;CEG PESSARE;EDUCATION;CEG;PUBLIC;Bon;9,787928;1,249411;390.658447
4845;KARA;BINAH;KETAO;KETAO;CEG KETAO-CENTRE;EDUCATION;CEG;PUBLIC;Bon;9,668587;1,314281;389.697144
4850;KARA;BINAH;KETAO;KETAO;CEG EWAIYO;EDUCATION;CEG;PUBLIC;Bon;9,652791;1,306277;384.169678
4854;KARA;BINAH;KETAO;KADJANGA;CEG KADJANGA;EDUCATION;CEG;PUBLIC;Mauvais;9,711708;1,340991;397.628052
4858;KARA;BINAH;LAMA-DESSI;TCHIKAWA;CEG STE TRINITE;EDUCATION;CEG;PRIVE;Bon;9,722074;1,284509;412.768677
4865;KARA;KOZAH;LAMA;KARA;COMPLEXE SCOLAIRE LA COLOMBE;EDUCATION;CEG;PRIVE;Bon;9,560825;1,196890;303.419556
4866;KARA;KOZAH;LAMA;KARA;CENTRE ISLAMIQUE EL NOOR;EDUCATION;CEG;CONFESSIONNEL;Bon;9,559166;1,203392;319.28125
4869;KARA;KOZAH;LAMA;KARA;COMPLEXE SCOLAIRE ESPOIR;EDUCATION;CEG;PRIVE;Bon;9,557393;1,203548;309.187378
4873;KARA;KOZAH;LAMA;KARA;INSTITUT POLYTECHNIQUE ANAN PIERRO;EDUCATION;CEG;PRIVE;Bon;9,559672;1,204594;321.684448
4875;KARA;KOZAH;LAMA;KARA;CEG TOMDE;EDUCATION;CEG;PUBLIC;Bon;9,556056;1,206886;316.156982
4889;KARA;KOZAH;YADE;YADE;CEG YADE - BOHOU;EDUCATION;CEG;PUBLIC;Bon;9,615668;1,163799;352.686768
4891;KARA;KOZAH;YADE;YADE;CEG YADE - BOHOU 1;EDUCATION;CEG;PUBLIC;Bon;9,599767;1,163932;337.546021
4901;KARA;KOZAH;LAMA;KPEDAH;CEG LAMA KPEDAH;EDUCATION;CEG;PUBLIC;Bon;9,593637;1,185436;315.676147
4907;KARA;BASSAR;BANDJELI;BANGELI;CEG BANGELI;EDUCATION;CEG;PUBLIC;Bon;9,415836;0,626571;296.930664
4918;KARA;BASSAR;BANDJELI;BYAKPABE;CEG BYAKPABE;EDUCATION;CEG;PUBLIC;Bon;9,414786;0,596324;205.846558
4919;KARA;BASSAR;BANDJELI;NATCHAMBA;CEG NATCHAMBA;EDUCATION;CEG;PUBLIC;Bon;9,400721;0,591143;210.893311
4924;KARA;BASSAR;BANDJELI;BITCHABE;CEG BITCHABE;EDUCATION;CEG;PUBLIC;Bon;9,328941;0,586102;283.952881
4930;KARA;BASSAR;BANDJELI;BIKPADJABE;CEG BINADJOUBE;EDUCATION;CEG;PUBLIC;Bon;9,303220;0,570752;278.906128
4940;KARA;DANKPEN;KATCHAMBA;KATCHAMBA;CEG KATCHAMBA;EDUCATION;CEG;PUBLIC;Bon;9,889383;0,522085;138.314331
4955;KARA;DANKPEN;NAMPOCH;NAMPOCH;CEG NAMPOCH;EDUCATION;CEG;PUBLIC;Bon;9,776366;0,626577;192.628418
4961;KARA;KERAN;HELOTA;HELOTA;CEG HELOTA;EDUCATION;CEG;PUBLIC;Bon;9,921978;0,768875;179.170044
4972;KARA;KERAN;OSSACRE;OSSACRE;CEG OSSACRE;EDUCATION;CEG;PUBLIC;Bon;10,069198;0,721999;234.445435
4981;KARA;KERAN;OSSACRE;PANGOUDA;CEG PANGOUDA;EDUCATION;CEG;PUBLIC;Bon;10,019523;0,802713;247.663452
4984;KARA;BINAH;PAGOUDA;KAGNISSI;CEG KAGNISSI;EDUCATION;CEG;PUBLIC;Bon;9,771976;1,322043;386.092285
4987;KARA;BINAH;PAGOUDA;ASSERE;CEG ASSERE;EDUCATION;CEG;PUBLIC;Bon;9,799967;1,297855;366.385376
5004;KARA;BINAH;PAGOUDA;PAGOUDA;CEG PAGOUDA-VILLE;EDUCATION;CEG;PUBLIC;Bon;9,743323;1,321139;450.740479
5009;KARA;BINAH;PITIKITA;SOMDE;CEG PITIKITA;EDUCATION;CEG;PUBLIC;Bon;9,764126;1,280740;499.046265
5023;KARA;ASSOLI;DAKO (DAOUDE);GNATA;CEG DAOUDA;EDUCATION;CEG;PUBLIC;Bon;9,323918;1,062592;513.225708
5030;KARA;ASSOLI;ALEDJO;KPEWA;CEG KPEWA;EDUCATION;CEG;PUBLIC;Bon;9,284479;1,230803;752.832275
5032;KARA;ASSOLI;ALEDJO;ALEDJO KADARA;CEG ALEDJO-KADARA;EDUCATION;CEG;PUBLIC;Bon;9,249964;1,206879;803.061035
5038;KARA;KOZAH;LAMA;KARA;COLLEGE NOUVELLE VISION;EDUCATION;CEG;PRIVE;Bon;9,546301;1,185865;288.519287
5043;KARA;KOZAH;LAMA;KARA;COLLEGE LA FRATERNITE;EDUCATION;CEG;PRIVE;Bon;9,546967;1,176916;315.435913
5048;KARA;KOZAH;LAMA;KARA;CEG DONGOYO;EDUCATION;CEG;PUBLIC;Bon;9,543817;1,167428;297.651611
5057;KARA;KOZAH;LANDA;LANDA;CEG LANDA;EDUCATION;CEG;PUBLIC;Bon;9,669070;1,269034;394.503662
5063;KARA;KOZAH;LANDA;HOULON;CEG HOULOUN;EDUCATION;CEG;PUBLIC;Mauvais;9,686138;1,237342;431.273926
5066;KARA;KOZAH;KOUMEA;KOUMEA SONDE;CEG KOUMEA II;EDUCATION;CEG;PUBLIC;Bon;9,705733;1,209725;424.544678
5074;KARA;KOZAH;KOUMEA;KOUMEA SONDE;CEG KOUMEA;EDUCATION;CEG;PUBLIC;Bon;9,716469;1,176722;382.727783
5075;KARA;KOZAH;KOUMEA;KOUMEA SONDE;LYCEE KOUMEA;EDUCATION;CEG;PUBLIC;Bon;9,715670;1,176962;382.006714
5077;KARA;BASSAR;KALANGA;KALANGA;CEG KALANGA;EDUCATION;CEG;PUBLIC;Mauvais;9,261874;0,699883;299.814575
5095;KARA;BASSAR;BASSAR;BASSAR;CEG BASSAR VILLE;EDUCATION;CEG;PUBLIC;Bon;9,260407;0,771943;330.576538
5097;KARA;BASSAR;BASSAR;BIYAKPABE;CEG BIYAKPABE;EDUCATION;CEG;PUBLIC;Mauvais;9,284922;0,776683;332.979858
5109;KARA;BASSAR;BASSAR;BOUGABOU;CEG BOUGABOU;EDUCATION;CEG;PUBLIC;Bon;9,198531;0,858112;278.425415
5116;KARA;DANKPEN;NAWARE;NAWARE;CEG NAWARE;EDUCATION;CEG;PUBLIC;Bon;9,611153;0,634583;186.379883
5124;KARA;DANKPEN;NAWARE;DJAMPILE;CEG DJAMPILE;EDUCATION;CEG;PUBLIC;Mauvais;9,662953;0,504708;162.106812
5129;KARA;KERAN;KOUTOUGOU;KOUTOUGOU;CEG KOUTOUGOU;EDUCATION;CEG;PUBLIC;Mauvais;10,053908;1,196610;295.96936
5137;KARA;DOUFELGOU;MASSEDENA;KOUMDE;CEG KOUMDE;EDUCATION;CEG;PUBLIC;Bon;9,950610;1,279436;340.189697
5142;KARA;DOUFELGOU;POUDA;POUDA;CEG POUDA - MASSEDENA;EDUCATION;CEG;PUBLIC;Bon;9,881988;1,259474;316.397217
5146;KARA;DOUFELGOU;SIOU;KPALOWA;CEG KPALOWA;EDUCATION;CEG;PUBLIC;Bon;9,833123;1,202593;418.055908
5156;KARA;DOUFELGOU;SIOU;BIRGOU;LYCEE SIOU(CEG);EDUCATION;CEG;PUBLIC;Bon;9,812540;1,201913;384.890625
5169;KARA;BINAH;KEMERIDA;KEMERIDA;CEG KEMERIDA;EDUCATION;CEG;PUBLIC;Bon;9,663763;1,355067;391.619751
5178;KARA;BINAH;SIRKA;N'DJEYI;CEG SIRKA;EDUCATION;CEG;PUBLIC;Bon;9,544730;1,333977;388.976196
5189;KARA;KOZAH;LAMA;KARA;CEG DONGOYO;EDUCATION;CEG;PUBLIC;Bon;9,539214;1,162950;282.27063
5197;KARA;KOZAH;LAMA;KARA;CEG LANDJA;EDUCATION;CEG;PUBLIC;Bon;9,573543;1,174134;286.836914
5199;KARA;KOZAH;LAMA;KARA;CEG CATHOLIQUE ST AUGUSTIN;EDUCATION;CEG;CONFESSIONNEL;Bon;9,555072;1,190142;305.101807
5202;KARA;KOZAH;LAMA;KARA;COLLEGE ADELE;EDUCATION;CEG;CONFESSIONNEL;Bon;9,553198;1,188485;294.527344
5206;KARA;KOZAH;SARA-KAWA;SARAKAWA;CEG SARAKAWA;EDUCATION;CEG;PUBLIC;Bon;9,626399;0,991234;250.307007
5212;KARA;KOZAH;TCHITCHAO;TCHITCHAO;COLLEGE MILITAIRE DE TCHITCHAO;EDUCATION;CEG;PUBLIC;Bon;9,618941;1,114916;293.56604
5214;KARA;KOZAH;TCHITCHAO;TCHITCHAO;CEG TCHITCHAO;EDUCATION;CEG;PUBLIC;Mauvais;9,621852;1,135360;326.010254
5222;KARA;BASSAR;MANGA;MANGA;CEG MANGA;EDUCATION;CEG;PUBLIC;LOCATION;9,564521;0,696194;209.932007
5236;KARA;BASSAR;KABOU;KABOU;CEG KABOU OUEST;EDUCATION;CEG;PUBLIC;Bon;9,458934;0,800354;309.427734
5261;KARA;DANKPEN;NATCHITCHIKPI;NATCHITIKPI;CEG NATCHITIKPI;EDUCATION;CEG;PUBLIC;En construction;9,694235;0,731733;184.457275
5275;KARA;KERAN;NADOBA;NADOBA;CEG NADOBA;EDUCATION;CEG;PUBLIC;Bon;10,129362;1,083514;215.459595
5280;KARA;KERAN;WARENGO;WARENGO;CEG WARENGO;EDUCATION;CEG;PUBLIC;Bon;10,113228;1,128641;215.940186
5297;KARA;DOUFELGOU;AGBANDE-YAKA;YAKA;CEG YAKA;EDUCATION;CEG;PUBLIC;Bon;9,740528;1,106445;441.60791
5314;KARA;ASSOLI;SOUDOU;GNINGUELIA;CEGIL GNINGUELIA;EDUCATION;CEGIL;PUBLIC;Mauvais;9,454457;1,332653;394.023071
5320;KARA;ASSOLI;SOUDOU;SOUDOU;CEG SOUDOU;EDUCATION;CEG;PUBLIC;Bon;9,358941;1,344327;459.872803
5326;KARA;ASSOLI;SOUDOU;AGBANDAOUDE;CEG AGBANDAOUDE;EDUCATION;CEG;PUBLIC;Mauvais;9,257745;1,368397;415.652588
5328;KARA;ASSOLI;KOUMONDE;KOUMONDE;EIFA;EDUCATION;CEG;CONFESSIONNEL;Bon;9,296997;1,238479;732.64502
5331;KARA;ASSOLI;KOUMONDE;KOUMONDE;CEG KOUMONDE;EDUCATION;CEG;PUBLIC;Bon;9,303919;1,234066;742.258057
5333;KARA;KOZAH;LAMA;KARA/TELOUDE;CEG TELOUDE;EDUCATION;CEG;PUBLIC;En construction;9,557539;1,180119;311.590698
5334;KARA;KOZAH;LAMA;KARA;COLLEGE TENDRESSE;EDUCATION;CEG;PRIVE;Abandonné;9,556009;1,190503;303.179199
5339;LOME COMMUNE;ARRONDISSEMENT III;ABLOGAME;ABLOGAME;EPL LA PERFECTION;EDUCATION;CEG;;;6,1397;1,26567;
5344;LOME COMMUNE;ARRONDISSEMENT III;ABLOGAME;ABLOGAME;COMPLEXE SCOLAIRE ELOHIM;EDUCATION;CEG;;;6,13977;1,25928;
5345;LOME COMMUNE;ARRONDISSEMENT I;ABOBOKOME;ABOBOKOME;COLLEGE ST AUGUSTIN AMOUTIVE;EDUCATION;CEG;;;6,13462;1,23192;
5351;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;ECOLE LE PARFAIT;EDUCATION;CEG;PRIVE;Bon;6,168487;1,292186;19.111816
5358;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE NOUVEAU ROBERT;EDUCATION;CEG;PRIVE;Bon;6,17646;1,293978;16.948853
5359;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE ESPRIT SAINT;EDUCATION;CEG;PRIVE;Bon;6,175811;1,286662;15.987549
5361;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE LES OLIVIERS;EDUCATION;CEG;PRIVE;Bon;6,173879;1,275729;26.56189
5365;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE LE BON MEDIATEUR;EDUCATION;CEG;PRIVE;Bon;6,167412;1,286482;19.352173
5373;LOME COMMUNE;ARRONDISSEMENT II;ADAKPAME;ADAKPAME;COMPLEXE SCOLAIRE LUMINIS;EDUCATION;CEG;;;6,17433;1,29158;
5385;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;COLLEGE LA SAGESSE;EDUCATION;CEG;;;6,1809;1,1976;
5388;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;COMPLEXE SCOLAIRE HAMPATE BA;EDUCATION;CEG;;;6,1807;1,1993;
5395;LOME COMMUNE;ARRONDISSEMENT V;AFLAO GAKLI;AFLAO GAKLI;COMPLEXE SCOLAIRE LA GARANDERIE;EDUCATION;CEG;;;6,17787;1,20392;
