N;REGION;PREFECTURE;CANTON;LOCALITE;INFRASTRUCTURE;SECTEUR;TYPE;STATUT;ETAT;LATITUDE;LONGITUDE;ALTITUDE
5640;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;ECOLE PRIMAIRE MISSION EVANGELIQUE DE LA FOI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15332;1,25917;
5642;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL LA COLOMBE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15218;1,25672;
5644;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL GUEMADJI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15105;1,25483;
5650;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL SAINT EXUPERY;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15208;1,26095;
5652;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;ECOLE PRIMAIRE CATHOLIQUE DE BE LAGUNE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,148;1,24463;
5653;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPP BE AKLASSOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14747;1,24852;
5654;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPP BE GARE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14398;1,2441;
5655;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;EPL LES 3S;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14682;1,24612;
5657;LOME COMMUNE;ARRONDISSEMENT III;BE HEDJE;BE HEDJE;COMPLEXE SCOLAIRE LE PETIT PRINCE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14747;1,24737;
5661;LOME COMMUNE;ARRONDISSEMENT V;BE KLIKAME;BE KLIKAME;EPP KLIKAME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,17658;1,20572;
5667;LOME COMMUNE;ARRONDISSEMENT V;BE KLIKAME;BE KLIKAME;"ECOLE ""LES ANGES""";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,17258;1,20558;
5668;LOME COMMUNE;ARRONDISSEMENT V;BE KLIKAME;BE KLIKAME;EPP ADJOMAYI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16913;1,2049;
5669;LOME COMMUNE;ARRONDISSEMENT V;BE KLIKAME;BE KLIKAME;"INSTITUT SCOLAIRE  "" ISGMD """;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16622;1,20435;
5672;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;COMPLEXE SCOLAIRE CITOYEN CONNU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,136896;1,236566;10.700195
5674;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;JIPAS;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,13793;1,23745;
5675;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;INSTITUT ALFRED NOBEL;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,13897;1,23523;
5678;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;EPL LA FORTUNE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,13953;1,23765;
5680;LOME COMMUNE;ARRONDISSEMENT III;BE KPEHENOU;BE KPEHENOU;THE REFORMED PRESBYTERIAN INTERNATIONAL SCHOOL (REPIS);EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,13982;1,23713;
5681;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE LES LEADERS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,150108;1,242179;12.863281
5683;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE-LAGUNE;EPL LA COLOMBE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,152217;1,256688;10.940552
5687;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;"INSTITUT ""LE LIAHONA""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,153961;1,252202;11.901855
5690;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEX SCOLAIRE PROVIDENCE DIVINE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,166413;1,263982;26.081177
5692;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE AMITIE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,170662;1,274982;20.07312
5693;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE LES YOU'NS ET YOU'NETTES;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,177132;1,274171;23.437622
5695;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE TRONE DE DIEU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,158504;1,253753;21.755371
5701;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE SAINT BERNARD;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16137;1,26207;
5705;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;INSTITUT THALES (INSTHA);EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1619;1,2562;
5708;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPP ATCHANTIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16038;1,25583;
5709;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE ORION;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15945;1,25632;
5711;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE SAINT CECILE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15985;1,25433;
5713;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15803;1,25173;
5715;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE EVANGELIQUE DE BE-KPOTA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15715;1,25115;
5716;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE CATHOLIQUE SAINTE MARIE DE GORRETI;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15827;1,25585;
5717;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE TRONE DE DIEU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1583;1,25378;
5719;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPP DENOUVIME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16245;1,26102;
5720;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE PRIVEE LA MODESTIE N°1;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16325;1,26057;
5722;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE L'AURORE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16307;1,2593;
5724;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE SENGHOR  B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16112;1,25865;
5726;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LAÏQUE LA REFERENCE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16227;1,25558;
5727;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;INSTITUT MONTESQUIEU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,17243;1,26643;
5729;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE PRIVEE LA VICTOIRE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,17247;1,26283;
5730;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;INSTITUT ZAMEN HOH;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1708;1,26535;
5732;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE DE L4EGLISE EVANGELIQUE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16817;1,2606;
5735;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LA PROVIDENCE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16652;1,26393;
5739;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LA MODESTIE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16185;1,26393;
5741;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE MONDJI LA BERGERE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15657;1,2543;
5747;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPL LE REVEIL;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15317;1,2523;
5749;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIMAIRE PRIVEE LE SOLEIL LEVANT;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15442;1,25492;
5751;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPL ESPRIT DE DIEU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15523;1,25562;
5752;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;ECOLE PRIVEE LA PELOUSE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15377;1,25432;
5754;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPL LA CITE DES ELITES;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15513;1,25837;
5756;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LA BELLE ETOILE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15552;1,25948;
5759;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16082;1,26455;
5761;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;EPP AKODESSEWA KPOTA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15712;1,26512;
5762;LOME COMMUNE;ARRONDISSEMENT II;BE KPOTA;BE KPOTA;COMPLEXE SCOLAIRE LE SAVOIR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16078;1,2646;
5764;LOME COMMUNE;ARRONDISSEMENT I;BENIGLATO;BENIGLATO;INSTITUT MAWULI;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,130715;1,232002;15.266602
5766;LOME COMMUNE;ARRONDISSEMENT I;BENIGLATO;BENIGLATO;COLLEGE NOTRE DAME SACRE COEUR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,12698;1,22925;
5770;LOME COMMUNE;ARRONDISSEMENT V;DOGBEAVOU;DOGBEAVOU;"COMPLEXE SCOLAIRE ""CONNAISSANCE PLUS""";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15033;1,21643;
5773;LOME COMMUNE;ARRONDISSEMENT V;DOGBEAVOU;DOGBEAVOU;EPP TOKOIN ADJALLE GROUPE A B C D;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15163;1,2138;
5774;LOME COMMUNE;ARRONDISSEMENT V;DOGBEAVOU;DOGBEAVOU;EPC TOKOIN RAIL GROUPE  A/B;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14913;1,21525;
5778;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;EPL ELEVE RACHETE DE DIEU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,14344;1,227465;10.219604
5779;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;EPC NOTRE DAME DES APOTRES;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,138302;1,226545;12.863281
5782;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;EP CATHOLIQUE SAINTE MONIQUE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,141007;1,226659;10.940552
5783;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;COMPLEXE SCOLAIRE ISLAMIQUE AL-ANSAR;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,142757;1,225468;9.498657
5785;LOME COMMUNE;ARRONDISSEMENT III;DOULASSAME;DOULASSAME;COMPLEXE SCOLAIRE ELEVE EPANOUI;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,140135;1,226603;12.622925
5792;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;"COMPLEXE SCOLAIRE LES ""ETOILES BRILLANTES""";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16493;1,20922;
5794;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;EPP DOUMASSESSE II;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16408;1,21308;
5795;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;EPP TOKOIN DODOME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16027;1,22173;
5796;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;"EPL""LA MANIÈRE""";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15898;1,21997;
5798;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;EPP DOUMASSESSE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15875;1,2169;
5800;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;"COMPLEXE SCOLAIRE ""VOLTAIRE""";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1606;1,21597;
5805;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;COMPLEXE SCOLAIRE LA COURONNE D'OR;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,193036;1,150339;38.818604
5809;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;COMPLEXE SCOLAIRE LE COCOTIER;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,190829;1,159788;35.454102
5816;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;"INSTITUT PRIVE ""PLUS-QUE VAINQUEUR""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,195011;1,152838;40.020264
5819;MARITIME;GOLFE;AFLAO-SAGBADO;WONYOME;"COMPLEXE SCOLAIRE ""CONVENANT""";EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,197338;1,14413;42.183228
5824;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;COMPLEXE SCOLAIRE AMITIE-CONCORDE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,194525;1,139936;37.616943
5830;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;COMPLEXE SCOLAIRE JEAN GUTEMBERG;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,19801;1,136263;37.8573
5835;MARITIME;GOLFE;AFLAO-SAGBADO;APEDOKOE/APEDOKOE;SAKA-VISION INSTITUT SCOLAIRE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,202515;1,136106;43.384766
5838;MARITIME;GOLFE;AFLAO-SAGBADO;APEDOKOE/APEDOKOE;MISSION CATHOLIQUE D'APEDOKOE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,204939;1,140595;41.702515
5843;MARITIME;GOLFE;AFLAO-SAGBADO;AKATO VIEPE;ECOLE PRIVEE NEEA-VIEPE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,188624;1,100079;49.873779
5846;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;INSTITUT JEAN-PAUL II MACAE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,192608;1,108525;45.788208
5851;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;ECOLE PRIVEE LOLA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,193803;1,128868;35.694336
5852;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;ECOLE PRIMAIRE CATHOLIQUE DE LOGOTE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,19367;1,127543;36.415405
5854;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;LA GRANDE ROYALE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,197013;1,120565;28.244263
5859;MARITIME;GOLFE;AFLAO-SAGBADO;SAGBADO;COMPLEXE SCOLAIRE AUBE NOUVELLE COSAN;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,201276;1,11731;40.500977
5861;MARITIME;GOLFE;AFLAO-SAGBADO;APEDOKOE/APEDOKOE;EPP APEDOKOE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;En construction;6,200626;1,118939;40.741211
5863;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;ECOLE CATHOLIQUE DE SEGBE;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,1937;1,11283;34.252441
5865;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;ECOLE PRIVEE LAIQUE CHAMP DE GRACE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,19582;1,11026;40.741211
5867;MARITIME;GOLFE;AFLAO-SAGBADO;SEGBE;COMPLEXE SCOLAIRE ESPOIR;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,208963;1,111903;37.616943
5869;MARITIME;GOLFE;AFLAO-SAGBADO;KLEME/KLEME;EPP KLEME AGOGBANOU;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,212016;1,111386;49.393066
5870;MARITIME;GOLFE;AFLAO-SAGBADO;KLEME/KLEME;EPP WOUGOME DEKPO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,221484;1,113127;44.105957
5871;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;ECOLE ANNA MARIA;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16367;1,22053;
5876;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;ECOLE ÊTÊBÊ;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,1622;1,22203;
5879;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;"ECOLE ""FRANCO-ARABE"" DAR SALAM";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15768;1,21523;
5880;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;COMPLEXE SCOLAIRE JEAN DE LA FONTAINE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15788;1,21433;
5882;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;"COMPLXE SCOLIARE ""CONNAISSANCE ET ACTION""";EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,16072;1,21062;
5884;LOME COMMUNE;ARRONDISSEMENT V;DOUMASSESSE;DOUMASSESSE;ECOLE PRIVEE RELEVE 2000;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,15763;1,21333;
5886;LOME COMMUNE;ARRONDISSEMENT I;FREAU JARDIN;FREAU JARDIN;INSTITUT LA PROVIDENCE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,13223;1,22313;
5889;LOME COMMUNE;ARRONDISSEMENT I;FREAU JARDIN;FREAU JARDIN;EPP N'DIAYE BOUBACAR;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,13247;1,22327;
5893;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE CHEIKH ANTA DIOP;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14753;1,2565;
5895;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE LA GLOIRE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14393;1,25758;
5897;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;COMPLEXE SCOLAIRE CICERON;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14623;1,25677;
5902;LOME COMMUNE;ARRONDISSEMENT III;GBENYEDJI;GBENYEDJI;EPP GBENYEDJI KOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;;6,14528;1,25557;
5904;MARITIME;GOLFE;AGOENYIVE;KLOBATEME;EPP KLOBATEME;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,24327;1,258437;15.266602
5906;MARITIME;GOLFE;AGOENYIVE;KLOBATEME;COMPLEXE SCOLAIRE LE PARADIS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,246743;1,262845;15.266602
5908;MARITIME;GOLFE;AGOENYIVE;KLOBATEME;COMPLEXE SCOLAIRE SOURCE DE DIEU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,246754;1,272736;12.622925
5909;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE;COMPLEXE SCOLAIRE HERMANN;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,270574;1,212259;20.794067
5912;MARITIME;GOLFE;TOGBLEKOPE;SIVEDOME;COMPLEXE SCOLAIRE MÊME FAMILLE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,251629;1,226227;16.708496
5913;MARITIME;GOLFE;TOGBLEKOPE;ZONGO;COMPLEXE SCOLAIRE LA CORNICHE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,268296;1,20109;20.794067
5914;MARITIME;GOLFE;TOGBLEKOPE;NYIVEMEGLE;ECOLE PRIVEE FRANCO ARABE ALADJYAL;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,279212;1,188709;20.313354
5917;MARITIME;GOLFE;TOGBLEKOPE;KPEDEVIKOPE;EPP KPEDEVIKOPE;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,292316;1,182226;20.794067
5919;MARITIME;GOLFE;TOGBLEKOPE;NYIVEME;COMPLEXE SCOLAIRE LA VOLONTE DE DIEU;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,275647;1,215856;21.27478
5920;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE ATCHANVE;COMPLEXE SCOLAIRE ISLAMIQUE ACHIFA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,271504;1,213837;19.592407
5923;MARITIME;GOLFE;TOGBLEKOPE;TOGBLE ATCHANVE;ECOLE PRIVEE LE PARADIS;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,270001;1,215479;16.948853
5926;MARITIME;GOLFE;TOGBLEKOPE;ZILICOPE;COMPLEXE SCOLAIRE LA SORBONE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,254359;1,218523;23.197388
5928;MARITIME;GOLFE;TOGBLEKOPE;ZOGBEDJI;ECOLE PRIVEE LAÏQUE LOMETO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,280919;1,193484;23.437622
5931;MARITIME;GOLFE;TOGBLEKOPE;KOTOKOLI ZONGO;EPP KOTOKOLI ZONGO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,267342;1,212252;21.034424
5935;MARITIME;GOLFE;TOGBLEKOPE;AGOSSITO;EPP AGOSSITO;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,303567;1,157776;32.089478
5938;MARITIME;GOLFE;TOGBLEKOPE;AKOIN;ECOLE PRIVEE LE PILIER;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,276565;1,204244;24.158569
5940;MARITIME;GOLFE;TOGBLEKOPE;AKOIN;EPP AKOIN;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,274275;1,204846;24.398926
5942;MARITIME;GOLFE;TOGBLEKOPE;DEZON;COMPLEXE SCOLAIRE LE BON SAMARITAIN;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,268092;1,199064;21.27478
5945;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;ECOLE PRIVEE DAROU SALEM;EDUCATION;ECOLE PRIMAIRE;CONFESSIONNEL;Bon;6,234151;1,229311;10.459961
5946;MARITIME;GOLFE;TOGBLEKOPE;FIDOKPUI;COMPLEXE SCOLAIRE EVOLUTION;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,262338;1,221682;18.87146
5947;MARITIME;GOLFE;TOGBLEKOPE;KOTOKOLI ZONGO;ECOLE PRIVEE LA GRÂCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,267238;1,213079;19.111816
5949;MARITIME;GOLFE;TOGBLEKOPE;FIDOKPUI;ECOLE PRIVEE PENIEL SITSO;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,272185;1,221291;22.476318
5950;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;COMPLEXE SCOLAIRE DIANA;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,243024;1,227907;18.631104
5952;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;ECOLE PRIVEE LAÏQUE LA CONFIDENCE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,251821;1,231982;18.390747
5955;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;GROUPE SCOLAIRE LA CONSOLATION DIVINE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,237819;1,225361;14.545532
5957;MARITIME;GOLFE;TOGBLEKOPE;DIKAME;ECOLE PRIVEE LAÏQUE LE BEAU TEMPS;EDUCATION;ECOLE PRIMAIRE;PUBLIC;Bon;6,237582;1,229612;13.103638
5958;MARITIME;GOLFE;TOGBLEKOPE;FIDOKPUI;ECOLE FRANCO ARABE LA GUIDEE;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,267679;1,229451;20.07312
5961;MARITIME;GOLFE;VAKPOSSITO;ZOSSIME;COMPLEXE SCOLAIRE ST ESPRIT;EDUCATION;ECOLE PRIMAIRE;PRIVE;Bon;6,230749;1,147792;48.191528
